Outlet_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Visibility,Item_Frequency,Item_Type,Item_Identifier_Type,Outlet_Status,Calorie_Count_per_givenwt
3,0.051792459939377464,5,1,0,0.054806734,1,6,1,0,11.5375
1,1.9584201486466688,7,0,1,0.026925385,1,5,1,1,8.75
1,0.37435349725181155,9,1,2,0.062625641,0,0,1,0,27.09
1,-1.6972161792077878,9,1,2,0.083059634,1,5,1,0,3.875
1,-1.5482215682084992,9,1,2,0.120139206,1,4,1,0,5.1290000000000004
1,-0.9792580507823319,2,0,1,0.110614538,1,6,1,1,8.125
1,1.2004065076468544,9,1,2,0.021240491,1,3,1,0,12.16
1,1.411758015915821,8,0,2,0.070691729,1,5,1,0,9.35
1,-0.37558252720937674,2,0,1,0.014505108,0,10,1,1,10.381799999999998
1,-0.5629921847163909,7,0,1,0.015335349,0,7,0,1,45.875
1,-0.15951747706474273,6,0,1,0.035740763,1,6,1,1,7.0817499999999995
1,-1.3555099755387607,6,0,1,0.030032690666666667,1,6,1,1,6.9225
1,0.8842826208064133,7,0,1,0.024454052,1,6,1,1,9.1975
1,-0.30480904770309375,8,0,2,0.046375227,0,1,1,0,37.5
1,-1.6286299877903487,2,0,1,0.041482394,1,3,1,1,11.600000000000001
1,-0.25852424098097443,1,2,0,0.071312064,0,8,2,0,0.0
1,0.5111453431238644,2,0,1,0.033275634,0,10,1,1,27.6705
1,-1.2533054220189561,9,1,2,0.020908608,1,13,1,0,94.28750000000001
1,0.4653657871591101,2,0,1,0.07760107,1,5,1,1,5.8
2,1.1024933877750447,3,1,0,0.038720852,1,6,1,1,12.415000000000001
1,0.03799080001035566,8,0,2,0.056429024,0,14,0,0,6.7065
1,0.3046320905251038,6,0,1,0.062878412,0,14,0,1,6.4515
0,-1.743037306437389,0,0,0,0.041927465,0,14,0,0,4.845
0,-1.5412791669791417,0,0,0,0.161466534,1,4,1,0,2.7255000000000003
1,0.7756824880794619,9,1,2,0.037885683,0,14,0,0,9.1035
1,1.7555683651439995,7,0,1,0.030678825,0,15,1,1,11.565
1,-0.3260999308836844,1,2,0,0.026163192,1,9,2,0,0.0
3,-0.8392684153067057,5,1,0,0.07733169583333334,0,14,0,0,3.5496
1,0.7847706061328171,9,1,2,0.094366079,0,14,0,0,6.885
2,-0.2159009033549467,3,1,0,0.026950104,0,10,1,1,14.014000000000001
1,1.6980912948093734,2,0,1,0.066672058,1,6,1,1,11.83
1,-0.6284637290599496,7,0,1,0.018061324,0,10,1,1,28.171
0,0.7751356660572509,4,0,2,0.193772568,1,6,1,0,7.215
1,1.3580255572069795,9,1,2,0.023567538,0,10,1,0,18.304
1,-0.19679730826319985,7,0,1,0.103129612,1,6,1,1,3.9715000000000003
1,0.34616178410671,6,0,1,0.010037996,1,13,1,1,83.60000000000001
1,1.8381225015498468,8,0,2,0.030927632,1,4,1,0,9.361
1,-1.6083911773893336,2,0,1,0.109713464,0,14,0,1,4.79145
0,0.776229310101673,0,0,0,0.043898127499999995,0,14,0,0,2.55
3,0.042199091128657794,5,1,0,0.035399923,0,0,1,0,11.640999999999998
1,0.8081240636077126,6,0,1,0.066668724,1,9,2,1,0.0
1,1.349442689910989,1,2,0,0.079844043,0,1,1,0,12.5875
1,-0.5055151143817652,8,0,2,0.100074524,1,5,1,0,9.6
1,1.6294219608622418,8,0,2,0.038685802,1,6,1,0,6.5
3,0.574512741908272,5,1,0,0.08139146,0,1,1,0,39.625
1,0.4973436831948426,9,1,2,0.06063976,1,4,1,0,7.705
0,0.24235833578511826,4,0,2,0.111654545,1,5,1,0,3.78
3,-0.7189707682098834,5,1,0,0.018757586,0,8,2,0,0.0
1,0.4238776648423504,9,1,2,0.075695552,1,4,1,0,6.026
1,0.3136786373136125,6,0,1,0.137618927,1,5,1,1,4.4475
1,0.32907919204442126,1,2,0,0.039895009,0,14,0,0,9.868500000000001
1,-0.5018120740208274,2,0,1,0.076552407,0,10,1,1,25.168
3,-1.5099312354953132,5,1,0,0.046259036,1,6,1,0,5.320250000000001
3,0.7757240593443084,5,1,0,0.024358634,0,8,2,0,0.0
1,0.0065597259968341376,1,2,0,0.040911824,0,14,0,0,5.9159999999999995
1,0.22796828256903898,2,0,1,0.105448901,1,13,1,1,79.5625
2,-0.78814535291438,3,1,0,0.035801238,0,8,2,1,0.0
1,-0.3197459229413842,6,0,1,0.141789197,1,13,1,1,96.66250000000001
1,-0.5565550342443979,2,0,1,0.175336471,1,13,1,1,44.175000000000004
1,1.4399913003257694,7,0,1,0.015943701,0,1,1,1,34.125
1,-1.2942882935783508,7,0,1,0.062170334,1,13,1,1,79.325
0,-0.8274877584071418,0,0,0,0.069112952,1,9,2,0,0.0
3,1.6374580061360213,5,1,0,0.035406842,1,13,1,0,45.6
1,-1.4391161847241833,9,1,2,0.05616476,0,12,1,0,25.704
1,-0.8179359608612684,1,2,0,0.036359891,1,13,1,0,80.03750000000001
1,1.3255424104138824,8,0,2,0.118102769,1,13,1,0,91.91250000000001
0,-0.6922948073368752,0,0,0,0.0708009757993644,0,15,1,0,12.15
1,-0.353827964536268,1,2,0,0.088121336,1,13,1,0,41.11125
0,-0.27346111621926494,0,0,0,0.058034349,1,9,2,0,0.0
1,-0.932931672795366,6,0,1,0.054197299,0,1,1,1,42.75
1,0.7836353908235486,9,1,2,0.071010513,1,6,1,0,4.992
0,-1.4225804146841061,0,0,0,0.02442574,0,14,0,0,9.536999999999999
1,-0.3633381908172948,7,0,1,0.045073782,1,6,1,1,6.62675
2,-0.7865048868477469,3,1,0,0.015334003,1,3,1,1,5.924
3,-0.33148500857610164,5,1,0,0.087894475,1,13,1,0,42.25125
1,1.8817563406906037,6,0,1,0.011007815,1,9,2,1,0.0
1,0.28595060366102903,6,0,1,0.091467933,1,9,2,1,0.0
0,-0.6971330630070818,4,0,2,0.041740624,1,4,0,0,8.625
1,0.3094287749304639,8,0,2,0.035257037,1,6,1,0,9.6525
1,1.3893734886908082,9,1,2,0.074522745,1,9,2,0,0.0
2,1.6544990269334632,3,1,0,0.035016754,1,13,1,1,67.2125
3,0.8682936727885471,5,1,0,0.11679292,0,0,1,0,28.279999999999998
2,-1.3486507168390962,3,1,0,0.161317495,1,9,2,1,0.0
1,-0.8045979804247644,2,0,1,0.076505799,0,0,1,1,21.139999999999997
3,-0.522556135179207,5,1,0,0.087029712,1,6,1,0,8.19
2,-1.5098896642304667,3,1,0,0.080619969,1,9,2,1,0.0
0,-1.5503257137676503,4,0,2,0.0708009757993644,1,13,1,0,61.0375
1,-1.3869410495522823,8,0,2,0.013179388,1,9,2,0,0.0
1,-0.5459095926541024,9,1,2,0.048134591,1,9,2,0,0.0
0,0.2519101333309919,4,0,2,0.166609517,0,0,1,0,21.139999999999997
1,0.7906193633177527,8,0,2,0.072881535,1,6,1,0,7.4750000000000005
1,1.5751426801311894,1,2,0,0.097629611,0,8,2,0,0.0
1,0.3552083308952187,2,0,1,0.11733375,0,0,1,1,14.7
1,0.30618941406204436,2,0,1,0.058756205,1,6,1,1,7.897500000000001
1,0.373848246494447,1,2,0,0.104791689,1,13,1,0,83.60000000000001
0,-1.3938418795167933,4,0,2,0.0708009757993644,1,4,1,0,5.359
0,-1.4609538899269852,4,0,2,0.171383506,1,3,1,0,6.800000000000001
3,1.8268886666724937,5,1,0,0.02930277,1,9,2,0,0.0
3,-0.5326547547472914,5,1,0,0.110762642,0,11,2,0,0.0
1,1.8977452887084698,9,1,2,0.07784544,1,13,1,0,86.6875
1,0.3711972789130849,6,0,1,0.025891588,1,5,1,1,6.925
1,-0.42725241162391336,7,0,1,0.05812946879999999,1,13,1,1,34.36625
1,-0.6220265785879567,6,0,1,0.05619195566666666,1,13,1,1,53.9125
1,0.3924881620936753,2,0,1,0.037734782,1,5,1,1,7.0
1,-0.8525232532135167,8,0,2,0.099271209,1,5,1,0,8.0
1,0.9039746091852172,8,0,2,0.072912432,1,5,1,0,6.825
1,-1.418835803058322,8,0,2,0.04712061,1,5,1,0,4.5975
1,0.7490480984713,1,2,0,0.052458358,1,9,2,0,0.0
1,0.7485428477139355,2,0,1,0.01867669,1,3,1,1,11.88
1,-1.062275866680697,8,0,2,0.04487828,0,14,0,0,7.548000000000001
1,0.39934742079334,6,0,1,0.128011859,1,13,1,1,93.10000000000001
1,-0.23668653577817256,2,0,1,0.0714445,0,15,1,1,11.25
0,1.6932946104040139,4,0,2,0.03941584,1,4,1,0,9.315000000000001
1,0.861939664846247,2,0,1,0.028683422,0,0,1,1,13.02
1,-0.008335577976610121,9,1,2,0.046881328,1,3,1,0,13.680000000000001
1,-0.4628917767557372,9,1,2,0.018591464,1,13,1,0,91.91250000000001
3,1.3079129963293832,5,1,0,0.062109174,1,6,1,0,10.627500000000001
0,-1.2581021064243159,4,0,2,0.0708009757993644,1,6,1,0,11.2125
1,1.7236736116379598,2,0,1,0.02050719,1,13,1,1,35.245
1,0.1598457706441178,7,0,1,0.021293097,0,14,0,1,10.5825
1,1.3414897871669023,2,0,1,0.049902382,0,0,1,1,8.700999999999999
1,0.39349866360840485,9,1,2,0.09650705525,0,14,0,0,4.896
1,-0.4564961975485909,8,0,2,0.05848134,0,8,2,0,0.0
2,-0.9036463156058423,3,1,0,0.045556681,0,14,0,1,2.9223000000000003
3,-0.6981435645218108,5,1,0,0.075691713,1,6,1,0,8.32
1,1.8934538550604747,9,1,2,0.035967107,1,6,1,0,10.53
0,1.5575548373115364,0,0,0,0.163548055,0,8,2,0,0.0
2,-1.042037056279682,3,1,0,0.130946374,0,0,1,1,20.02
1,0.2971428672735352,7,0,1,0.012300013,1,6,1,1,11.8625
0,1.380915335189357,0,0,0,0.173154079,1,6,1,0,12.35
0,0.062437901529673115,0,0,0,0.149223055,0,8,2,0,0.0
1,1.5490966838100853,7,0,1,0.03269312,1,5,1,1,3.75
1,0.11036317431842543,8,0,2,0.086132373,1,5,1,0,3.65
1,-0.5677888691217507,7,0,1,0.042296724,1,9,2,1,0.0
0,1.9110001266152812,0,0,0,0.116527666,0,15,1,0,11.520000000000001
1,0.7331007217182802,9,1,2,0.048010812,1,6,1,0,13.39
1,0.21677601895653234,6,0,1,0.17176098399999998,1,13,1,1,61.0375
3,-0.6268648342581631,5,1,0,0.009014978,1,3,1,0,7.18
1,-0.478375474016239,6,0,1,0.078957122,0,14,0,1,3.12885
0,0.30623098532689036,0,0,0,0.181958524,1,13,1,0,98.5625
2,-0.6619989486326224,3,1,0,0.047290068,0,11,2,1,0.0
3,-0.2212444097825173,5,1,0,0.059511812,1,6,1,0,13.13
1,-1.3912324832002776,2,0,1,0.097611115,1,4,0,1,6.348000000000001
0,0.8757413247752688,0,0,0,0.161350176,0,14,0,0,7.8285
2,0.21467187339738125,3,1,0,0.128728258,0,1,1,1,48.75
3,-1.558825438533948,5,1,0,0.020388413,1,9,2,0,0.0
1,0.08482242875468551,9,1,2,0.014577695,0,14,0,0,2.9478
1,0.03159522080320906,1,2,0,0.022441883,0,10,1,0,9.85985
1,1.839721396351633,7,0,1,0.030497325,1,4,1,1,8.165000000000001
1,1.471886053831809,7,0,1,0.069728296,0,10,1,1,16.29485
1,-1.4981921498605957,9,1,2,0.072410764,1,6,1,0,9.555
2,-0.4991195351746188,3,1,0,0.126897925,1,3,1,1,8.156
1,-0.016330051985543253,9,1,2,0.044978225,0,8,2,0,0.0
1,1.0204860733914087,2,0,1,0.1594534345,1,4,1,1,3.4063000000000003
0,0.4313253168290725,4,0,2,0.0708009757993644,1,13,1,0,93.10000000000001
1,0.7570425724802332,1,2,0,0.007038478,0,14,0,0,3.11865
0,-0.31284509297687313,4,0,2,0.081605462,1,6,1,0,11.602500000000001
0,-0.2574305969365524,4,0,2,0.196659953,1,9,2,0,0.0
0,-1.7057990465037784,0,0,0,0.02346559,1,5,1,0,7.675
1,-0.4060030997081692,1,2,0,0.033081389,1,9,2,0,0.0
1,1.2819085712731257,1,2,0,0.133034816,1,3,1,0,8.8
1,-0.550201026302098,2,0,1,0.069852615,0,14,0,1,6.273000000000001
1,1.55595594250975,1,2,0,0.182501773,0,11,2,0,0.0
1,0.11250889114242296,8,0,2,0.014222617,1,9,2,0,0.0
1,0.09172325871919665,6,0,1,0.025867261,1,6,1,1,12.415000000000001
2,-0.23243667339502375,3,1,0,0.051146565,1,9,2,1,0.0
3,-0.7705990813595736,5,1,0,0.017936715,0,8,2,0,0.0
1,-1.2783824880901775,7,0,1,0.038398937,0,0,1,1,10.107999999999999
0,1.326047661171247,0,0,0,0.039385992,0,10,1,0,18.304
1,-0.5337483987917134,7,0,1,0.140292495,1,3,1,1,5.508
1,-1.4390746134593368,2,0,1,0.030981392,1,13,1,1,53.9125
1,0.4824068079565519,1,2,0,0.165221717,1,6,1,0,8.547500000000001
3,-0.9616286366978326,5,1,0,0.020460284,0,11,2,0,0.0
1,-0.6316615186635228,2,0,1,0.063054947,1,5,1,1,6.3
3,-0.3207564244561135,5,1,0,0.073024401,0,8,2,0,0.0
2,0.05494867827810452,3,1,0,0.043740308,1,6,1,1,3.8870000000000005
1,0.17478264588240855,8,0,2,0.079327367,0,0,1,0,8.588999999999999
1,-1.7164444880940737,8,0,2,0.075735621,0,8,2,0,0.0
1,-0.00459096635082605,9,1,2,0.016760075,0,10,1,0,25.025
1,0.3897540519826203,1,2,0,0.029914022,1,13,1,0,84.075
3,1.898250539465834,5,1,0,0.035737373,1,6,1,0,10.53
0,0.7437461633085759,4,0,2,0.114916546,1,6,1,0,12.35
1,0.07998417308447944,8,0,2,0.033899898,1,13,1,0,30.78
1,1.3052620287480212,8,0,2,0.023530953,0,10,1,0,18.304
0,-0.8652728403629633,4,0,2,0.165101585,1,6,1,0,11.927500000000002
2,-0.8248783620906259,3,1,0,0.093765794,1,6,1,1,4.76125
1,-0.3122566996898156,6,0,1,0.008944844,0,10,1,1,15.729999999999999
0,-1.62114076453878,4,0,2,0.0359547614,0,14,0,0,7.2165
3,-1.7047054024593564,5,1,0,0.110735739,0,0,1,0,17.22
1,-0.9930181394465076,6,0,1,0.051970838,1,6,1,1,5.018
0,1.2562846831796932,4,0,2,0.187443314,1,4,1,0,5.428000000000001
1,0.3727130311851785,8,0,2,0.084452363,0,15,1,0,6.6915
3,0.46056910275375,5,1,0,0.060252433,1,4,1,0,7.705
1,0.8709862116347556,2,0,1,0.065041581,1,6,1,1,7.0817499999999995
1,-1.3645565223272695,6,0,1,0.061163967,0,14,0,1,6.171
1,0.5612163327366148,6,0,1,0.081652352,0,1,1,1,22.75
1,0.6287504513744779,9,1,2,0.066352552,0,2,1,0,57.75
0,1.908349159033919,0,0,0,0.03830192,1,5,1,0,3.425
1,-0.032865822025620516,8,0,2,0.055840055,1,9,2,0,0.0
0,-1.3778529314989272,4,0,2,0.178923163,1,6,1,0,3.9845
1,1.0769110709464587,1,2,0,0.016944719,1,6,1,0,4.32575
3,-0.7242311321077615,5,1,0,0.054288646,0,10,1,0,16.159
3,-1.0005489339629225,5,1,0,0.078547351,1,5,1,0,5.8
0,0.4531214507670279,0,0,0,0.058835928,1,6,1,0,6.175
1,-0.5725855535271106,6,0,1,0.123007534,0,10,1,1,18.0895
0,-0.3633381908172948,0,0,0,0.075291577,1,6,1,0,6.62675
1,1.0439226733959972,6,0,1,0.010363586,1,9,2,1,0.0
3,-0.4639854208001595,5,1,0,0.0704378,0,14,0,0,2.3409
1,-1.4044873211070887,6,0,1,0.041949832,1,13,1,1,66.5
3,-1.559372260556159,5,1,0,0.053113721,0,14,0,0,7.905
1,1.1195344085724865,6,0,1,0.093746136,1,13,1,1,49.875
1,1.9259370018535713,6,0,1,0.022878953,1,5,1,1,3.425
1,0.8821784752472618,6,0,1,0.07614605,1,4,1,1,9.315000000000001
1,0.3844936880847422,2,0,1,0.054079556,1,6,1,1,7.215
1,0.5766168874674236,8,0,2,0.017744999,1,3,1,0,9.28
1,1.5203581486427724,6,0,1,0.103731617,1,13,1,1,44.62625
1,-1.540773916221777,9,1,2,0.121674533,1,6,1,0,7.670000000000001
1,-0.3245010360818976,9,1,2,0.072990979,1,13,1,0,46.550000000000004
1,0.5643309798104948,6,0,1,0.082536604,1,3,1,1,15.600000000000001
1,1.9456289902323758,7,0,1,0.08441844066666666,0,14,0,1,8.7975
2,0.4712561156088917,3,1,0,0.080968973,1,9,2,1,0.0
3,1.4884218238718863,5,1,0,0.01055095,1,9,2,0,0.0
1,-1.4657505743323451,1,2,0,0.014580886,0,14,0,0,9.536999999999999
1,-0.7008361033680196,7,0,1,0.132939639,1,4,0,1,5.4510000000000005
2,0.9125159052163613,3,1,0,0.101176316,1,6,1,1,10.075000000000001
1,0.5957620538240164,8,0,2,0.016826748,0,7,0,0,30.25
1,-1.6535823400670306,9,1,2,0.045763062,1,13,1,0,47.975
1,-1.0526824978699774,2,0,1,0.027217468,0,10,1,1,14.443
1,-1.0170431327381533,7,0,1,0.066315023,0,15,1,1,9.450000000000001
3,0.8257119064273654,5,1,0,0.159081735,1,5,1,0,8.425
1,-0.6129800317994478,8,0,2,0.008191729,1,3,1,0,13.4
0,0.38180114923853364,0,0,0,0.071557769,0,8,2,0,0.0
1,0.17314217981577554,9,1,2,0.027212058,1,3,1,0,6.04
1,0.6825244813481659,8,0,2,0.011995271,1,3,1,0,16.2
1,-0.7790572348610247,9,1,2,0.041538713,1,5,1,0,8.675
3,-0.6231202226323788,5,1,0,0.094109236,0,2,1,0,27.6325
1,1.670446403686483,9,1,2,0.039355947,1,5,1,0,9.3
1,-0.45599094679122637,8,0,2,0.033858187,0,12,1,0,23.766000000000002
1,-0.8290866532089284,9,1,2,0.123620492,1,13,1,0,31.6825
2,-0.03711568440876958,3,1,0,0.16329593716666665,1,5,1,1,5.0975
1,-1.434277929053977,2,0,1,0.032283676,1,3,1,1,8.08
1,-1.719642277697647,6,0,1,0.075721301,0,8,2,1,0.0
3,-0.6886333382407839,5,1,0,0.005935001,1,13,1,0,25.365
2,0.0853276795120505,3,1,0,0.15707226033333332,1,13,1,1,73.625
1,-1.6983098232522098,7,0,1,0.111500259,0,0,1,1,17.22
1,0.25990460733992504,6,0,1,0.176182345,0,0,1,1,15.54
1,0.7038569357936032,7,0,1,0.161762835,1,3,1,1,12.0
1,1.4468505590254341,2,0,1,0.014909465,1,6,1,1,13.227500000000001
1,1.314855397558741,2,0,1,0.061192211,0,15,1,1,14.4
0,0.45846495719459895,0,0,0,0.134975628,1,9,2,0,0.0
3,0.032058900295727125,5,1,0,0.014484582,0,14,0,0,2.9478
1,0.1651477058068424,2,0,1,0.028578012,1,4,0,1,4.1078
1,0.6186518318063937,8,0,2,0.021496403,1,6,1,0,8.775
0,-0.8876573675879761,4,0,2,0.158096128,1,9,2,0,0.0
1,1.8907613162142658,1,2,0,0.089394766,1,4,1,0,9.361
1,0.025704892353427,9,1,2,0.020952705,0,7,0,0,36.75
1,0.8145612140797056,1,2,0,0.088908547,1,9,2,0,0.0
1,1.3936233510739573,6,0,1,0.087977262,1,4,0,1,6.486
2,-0.7003308526106549,3,1,0,0.037734334,0,8,2,1,0.0
1,-1.4007427094813043,9,1,2,0.042246575,1,4,0,0,6.509
1,0.4584233859297525,1,2,0,0.03150851,0,0,1,0,17.639999999999997
2,-1.5093428422082555,3,1,0,0.121034655,1,6,1,1,4.134
1,0.2705916201950667,6,0,1,0.149986868,1,5,1,1,3.9125
1,1.5597421254003805,6,0,1,0.167799329,0,14,0,1,5.04645
1,-0.5928243639281257,7,0,1,0.151712642,1,3,1,1,5.6000000000000005
0,-0.290418994487014,0,0,0,0.048661041,1,9,2,0,0.0
1,0.05069881589495546,9,1,2,0.06528457,1,4,1,0,7.406000000000001
3,0.36530695046330286,5,1,0,0.037006076,0,14,0,0,8.7975
1,-0.8349354103938639,8,0,2,0.10039894,0,0,1,0,13.152999999999999
3,0.07678638348090637,5,1,0,0.106876976,1,13,1,0,48.42625
2,-0.4564961975485909,3,1,0,0.100055625,1,13,1,1,47.5
3,1.821039909487558,5,1,0,0.081458942,1,6,1,0,10.887500000000001
1,-0.174412781038187,6,0,1,0.059716729,1,6,1,1,4.6605
0,0.3003822281419552,4,0,2,0.027300833666666666,1,3,1,0,15.600000000000001
1,0.7304081828720718,6,0,1,0.132058566,1,6,1,1,7.897500000000001
1,0.3849573675772603,2,0,1,0.030108283,1,13,1,1,84.075
1,0.8268055504717874,6,0,1,0.014790559,1,4,1,1,9.315000000000001
1,1.8759075835056676,9,1,2,0.027386122,1,13,1,0,45.6
0,-0.5555029614648224,4,0,2,0.182236555,1,3,1,0,16.0
1,0.49675528990778517,7,0,1,0.098102581,0,14,0,1,8.925
1,0.8528931180577383,2,0,1,0.016201845,1,9,2,1,0.0
2,-1.5855013994069562,3,1,0,0.110359004,1,4,0,1,4.0365
1,0.07893210030490391,9,1,2,0.025912378,1,6,1,0,12.415000000000001
0,-1.4742502990986428,4,0,2,0.05787008,0,2,1,0,37.1
0,0.34721385688628553,0,0,0,0.032597778,0,11,2,0,0.0
1,-1.0633279394602726,9,1,2,0.054238448,0,7,0,0,29.5
3,1.084905544955392,5,1,0,0.049435598,0,10,1,0,20.449
1,0.7149660568764165,1,2,0,0.024456797,0,8,2,0,0.0
3,-1.6775241908289835,5,1,0,0.123111453,1,13,1,0,30.328750000000003
1,0.5323946550396088,6,0,1,0.036228067,0,8,2,1,0.0
1,1.2270408972550158,1,2,0,0.073858923,1,4,1,0,3.6133
2,0.8443102507617477,3,1,0,0.090267996,1,6,1,1,11.83
0,0.29667918778101715,4,0,2,0.162248011,1,9,2,0,0.0
3,0.6186518318063937,5,1,0,0.033809913,1,3,1,0,9.600000000000001
1,1.6816386672989891,6,0,1,0.044652785,1,9,2,1,0.0
0,0.26360764770086265,4,0,2,0.127234249,1,9,2,0,0.0
1,-1.5397218434422015,6,0,1,0.053170949,0,15,1,1,15.840000000000002
2,1.2733672752419816,3,1,0,0.087762922,1,6,1,1,9.815
1,-1.6674255712608994,8,0,2,0.161489509,1,6,1,0,11.83
0,0.69586246178467,4,0,2,0.0708009757993644,1,3,1,0,16.56
1,1.040219633035059,7,0,1,0.123086812,0,15,1,1,6.6915
2,-0.38626954006451863,3,1,0,0.103312359,1,6,1,1,5.018
1,-0.3229437125449575,6,0,1,0.052166995,1,13,1,1,84.78750000000001
1,1.9355303706642915,9,1,2,0.072178679,1,9,2,0,0.0
1,1.1306851009201466,6,0,1,0.056819936,1,13,1,1,32.60875
2,-0.33624012171661505,3,1,0,0.019502354,1,13,1,1,100.9375
1,-0.8482733908303679,1,2,0,0.041256807,1,9,2,0,0.0
1,1.647051374946741,7,0,1,0.035651291,1,13,1,1,45.6
0,0.41478954678899527,4,0,2,0.0708009757993644,0,2,1,0,40.6
1,0.2327233957095521,9,1,2,0.1997556526,0,0,1,0,15.54
1,0.4243829155997149,7,0,1,0.012567811,1,9,2,1,0.0
3,0.5841061107189921,5,1,0,0.056685383,1,6,1,0,3.7277500000000003
2,0.6809255865463794,3,1,0,0.036107198,1,13,1,1,64.8375
1,-0.16856402385325184,1,2,0,0.063122753,0,2,1,0,22.4875
0,-0.20685435656643758,4,0,2,0.08918772,1,9,2,0,0.0
1,0.1258053003140807,6,0,1,0.055103174,0,10,1,1,21.950499999999998
1,-1.2538938153060137,8,0,2,0.07962861,0,10,1,0,11.18975
3,0.5265458978546732,5,1,0,0.064933297,1,13,1,0,42.75
1,-0.4676884611610973,8,0,2,0.034357169,1,5,1,0,2.2775
1,-0.6598532318086247,2,0,1,0.126313413,1,5,1,1,5.75
1,0.02094977921291341,8,0,2,0.159936948,1,5,1,0,5.0975
1,-0.6167662146900786,7,0,1,0.02137305,1,6,1,1,13.552500000000002
0,-0.006778254439670056,0,0,0,0.094450618,0,14,0,0,6.7065
1,0.7783750269256705,1,2,0,0.129226104,1,9,2,0,0.0
1,0.03050157675878706,8,0,2,0.020920179,0,7,0,0,36.75
3,-1.4540114886976276,5,1,0,0.026916794,0,11,2,0,0.0
1,-0.26168045931970124,1,2,0,0.100091576,1,6,1,0,13.455
3,-0.6316199473986764,5,1,0,0.044764726,1,13,1,0,53.9125
1,0.02301235350721846,2,0,1,0.163902159,0,7,0,1,19.625
2,-1.0500315302886152,3,1,0,0.021413346,1,9,2,1,0.0
1,0.18223029786913067,7,0,1,0.02956104975,0,8,2,1,0.0
1,-0.943535543120815,7,0,1,0.041189152,1,3,1,1,5.5840000000000005
1,-0.13233626543437027,8,0,2,0.035747522,1,6,1,0,7.0817499999999995
0,1.9391918397603827,4,0,2,0.0708009757993644,1,4,1,0,6.348000000000001
1,1.120039659329851,1,2,0,0.0112259,1,13,1,0,84.78750000000001
3,0.02894425322184654,5,1,0,0.013431109,1,13,1,0,49.875
1,0.7133671620746299,8,0,2,0.065633934,1,6,1,0,12.35
2,-1.0904675798257988,3,1,0,0.008601441,0,10,1,1,23.9525
2,0.14650779020761362,3,1,0,0.027169589,0,14,0,1,4.3452
1,0.02301235350721846,1,2,0,0.035542581,0,0,1,0,11.640999999999998
1,-0.6604000538308357,8,0,2,0.047187038,0,0,1,0,13.72
1,-0.364431834861717,9,1,2,0.093441604,1,13,1,0,58.6625
0,-0.5384619406673805,4,0,2,0.023402893,0,11,2,0,0.0
1,1.90254197311383,9,1,2,0.020229757,1,9,2,0,0.0
1,0.8997247468020682,2,0,1,0.099343352,1,5,1,1,6.55
1,-0.6412133162093963,8,0,2,0.032022535,1,9,2,0,0.0
1,-1.509384413473102,1,2,0,0.037465846,0,0,1,0,9.52
1,-0.5076192599409165,2,0,1,0.047152554,0,0,1,1,11.732000000000001
1,-0.30379854618836444,2,0,1,0.038078899,1,5,1,1,7.85
0,-0.1893496562764777,0,0,0,0.150554711,1,13,1,0,31.6825
1,-1.234707077684574,2,0,1,0.11184963,0,1,1,1,23.25
1,1.123279020198271,7,0,1,0.038641968,1,6,1,1,12.415000000000001
2,-0.2005003486241379,3,1,0,0.093405156,1,9,2,1,0.0
1,-0.39582133761039207,9,1,2,0.063916425,1,6,1,0,6.370000000000001
1,1.812034933963896,1,2,0,0.034278413,1,6,1,0,10.465000000000002
2,-0.9169842960423463,3,1,0,0.08924267866666667,0,0,1,1,18.9
1,1.1961566452637054,7,0,1,0.048124443,0,1,1,1,33.375
3,0.6740247565818682,5,1,0,0.174336148,0,8,2,0,0.0
2,0.0017630415914740769,3,1,0,0.054455125,1,13,1,1,86.6875
0,-0.4937760287470478,0,0,0,0.052593952,1,9,2,0,0.0
2,-0.9387388587154553,3,1,0,0.025473816,0,0,1,1,21.7
1,-0.2542328073329791,6,0,1,0.105816753,0,1,1,1,27.5
3,0.283846458101878,5,1,0,0.136532569,0,7,0,0,47.125
3,-1.3629576275254829,5,1,0,0.033737273,0,14,0,0,9.996
0,0.1007282342428593,0,0,0,0.172856719,0,0,1,0,7.888999999999999
2,-0.175506425082609,3,1,0,0.034082974,0,11,2,1,0.0
1,1.3883214159112327,9,1,2,0.030890618,1,3,1,0,6.736000000000001
1,0.49835418470957166,2,0,1,0.122918852,1,6,1,1,10.790000000000001
1,0.7113045877803253,9,1,2,0.036016619,1,13,1,0,64.8375
3,-0.2968145736941606,5,1,0,0.012592289,1,9,2,0,0.0
1,-0.893547696037758,2,0,1,0.026760329,1,13,1,1,72.4375
1,-0.7721979761613603,1,2,0,0.022380952,1,6,1,0,11.765
2,-0.6380155266058231,3,1,0,0.032152981,1,9,2,1,0.0
3,1.6528585608668303,5,1,0,0.044444956,1,9,2,0,0.0
1,1.6342602165324478,1,2,0,0.035549527,1,13,1,0,45.6
1,1.2606176880925348,9,1,2,0.169241992,1,13,1,0,52.725
0,-0.8552157920597255,4,0,2,0.02579577,1,3,1,0,11.040000000000001
2,1.6789876997176272,3,1,0,0.038795212999999995,1,6,1,1,6.5
